Student_id,Aptitude,English,Quantitative,Analytical,Domain,Computer Fundamental,Coding,Score/700,10 th %,12 th %,Placement Status
S_1834,49,53,40,53,35,27,20,277,62,64,0
S_1835,44,60,47,27,55,27,52,312,68,71,0
S_1836,47,53,20,67,25,47,0,259,62,53,0
S_1837,67,80,33,87,35,53,20,375,63,63,0
S_1838,67,67,73,60,40,47,0,354,58,73,0
S_1839,56,47,53,67,60,40,20,343,70,54,0
S_1840,60,53,33,93,25,33,0,297,67,74,0
S_1841,62,60,67,60,35,47,20,351,74,61,0
S_1842,60,67,33,80,50,47,0,337,69,53,0
S_1843,56,60,40,67,20,33,0,276,66,69,1
S_1844,60,40,67,73,40,33,0,313,56,55,0
S_1845,56,60,40,67,35,33,0,291,69,73,1
S_1846,53,73,33,53,40,27,0,279,59,54,0
S_1847,53,67,47,47,45,47,40,346,74,53,0
S_1848,60,53,53,73,40,33,0,312,61,70,0
S_1849,64,73,60,60,20,20,0,297,68,71,0
S_1850,53,67,40,53,25,40,0,278,68,55,0
S_1851,51,40,40,73,40,27,0,271,66,54,0
S_1852,49,40,47,60,40,27,0,263,61,60,0
S_1853,49,67,47,33,30,60,0,286,67,60,0
S_1854,9,13,0,13,35,7,0,77,63,66,0
S_1855,62,73,40,73,50,47,60,405,72,61,1
S_1856,76,80,73,73,55,40,0,397,67,58,0
S_1857,71,93,40,80,50,33,20,387,62,70,0
S_1858,64,73,47,73,55,53,20,385,72,55,0
S_1859,64,60,53,80,60,20,58,395,70,60,0
S_1860,67,80,53,67,50,20,0,337,65,59,1
S_1861,60,67,53,60,65,33,0,338,69,63,1
S_1862,69,73,67,67,45,33,20,374,55,58,0
S_1863,62,87,27,73,35,33,20,337,63,57,0
S_1864,56,73,67,27,50,33,20,326,69,61,0
S_1865,67,67,73,60,50,53,20,390,56,54,0
S_1866,58,60,60,53,45,53,20,349,72,64,1
S_1867,58,73,40,60,30,53,20,334,65,67,1
S_1868,60,73,40,67,35,33,20,328,72,67,0
S_1869,58,60,73,40,60,47,20,358,67,67,0
S_1870,60,33,67,80,45,20,20,325,72,58,0
S_1871,62,73,73,40,55,40,0,343,56,65,0
S_1872,51,40,53,60,45,67,90,406,61,66,0
S_1873,58,73,40,60,50,47,20,348,64,57,0
S_1874,51,47,47,60,65,53,20,343,55,71,0
S_1875,58,53,53,67,35,20,0,286,66,58,0
S_1876,53,67,53,40,55,47,56,371,57,61,0
S_1877,53,60,27,73,40,40,20,313,69,70,1
S_1878,60,60,80,40,50,33,0,323,74,56,0
S_1879,58,67,40,67,50,40,20,342,68,57,0
S_1880,51,60,53,40,35,47,20,306,63,63,0
S_1881,62,60,60,67,55,13,0,317,67,64,0
S_1882,62,53,73,60,45,27,0,320,55,69,0
S_1883,58,60,53,60,50,20,20,321,68,72,0
S_1884,53,73,33,53,30,53,0,295,73,62,1
S_1885,51,67,60,27,35,47,20,307,60,70,0
S_1886,47,40,53,47,50,40,60,337,59,56,0
S_1887,58,60,53,60,25,7,0,263,60,55,0
S_1888,51,47,47,60,50,40,0,295,57,70,0
S_1889,53,53,60,47,45,33,0,291,59,61,0
S_1890,49,47,60,40,50,13,20,279,58,66,0
S_1891,51,53,33,67,25,13,20,262,59,61,0
S_1892,22,20,13,33,25,27,0,140,65,55,0
S_1893,20,47,7,7,40,40,0,161,64,65,0
S_1894,7,0,20,0,15,0,20,62,70,60,0
S_1895,16,13,7,27,35,13,0,111,74,74,0
S_1896,62,67,33,87,30,80,56,415,69,58,0
S_1897,62,47,53,87,50,60,20,379,68,60,0
S_1898,64,67,53,73,35,47,0,339,64,65,0
S_1899,64,53,60,80,45,60,0,362,65,64,0
S_1900,60,67,53,60,30,27,20,317,62,66,0
S_1901,64,67,60,67,30,40,0,328,56,66,0
S_1902,51,93,27,33,20,20,0,244,72,73,0
S_1903,58,53,53,67,35,40,0,306,60,53,0
S_1904,51,47,47,60,40,53,20,318,60,71,0
S_1905,51,53,40,60,40,53,0,297,69,66,0
S_1906,49,67,27,53,20,40,0,256,63,67,0
S_1907,49,60,33,53,45,40,0,280,64,72,0
S_1908,58,60,53,60,45,33,100,409,71,72,1
S_1909,60,87,20,73,30,33,0,303,64,58,0
S_1910,53,73,27,60,35,47,0,295,57,55,0
S_1911,47,33,27,80,45,47,20,299,73,70,0
S_1912,49,40,53,53,45,47,60,347,66,61,0
S_1913,49,73,47,27,45,33,0,274,67,70,0
S_1914,51,27,60,67,35,33,20,293,55,59,0
S_1915,51,80,20,53,50,53,0,307,61,69,0
S_1916,53,40,67,53,35,47,0,295,58,63,0
S_1917,56,27,67,73,55,20,0,298,72,59,0
S_1918,51,20,53,80,65,27,0,296,74,71,0
S_1919,51,27,40,87,55,53,0,313,57,66,0
S_1920,53,40,53,67,35,33,20,301,58,58,0
S_1921,49,47,40,60,60,33,0,289,59,70,0
S_1922,51,53,40,60,45,33,0,282,67,63,0
S_1923,49,33,47,67,45,53,20,314,55,57,0
S_1924,49,67,40,40,45,40,0,281,74,71,0
S_1925,49,27,67,53,60,53,0,309,60,72,0
S_1926,49,67,67,13,55,27,0,278,68,71,0
S_1927,44,53,20,60,65,27,0,269,70,71,0
S_1928,51,27,60,67,35,27,0,267,59,67,0
S_1929,42,27,33,67,40,40,20,269,58,71,0
S_1930,51,33,60,60,50,20,0,274,69,62,0
S_1931,51,47,47,60,40,40,0,285,63,64,0
S_1932,53,33,67,60,45,33,20,311,72,65,0
S_1933,56,33,67,67,30,20,0,273,56,66,0
S_1934,51,53,40,60,40,27,0,271,55,53,0
S_1935,47,53,53,33,25,40,0,251,72,62,0
S_1936,40,53,7,60,50,47,20,277,66,65,0
S_1937,47,53,33,53,25,20,0,231,59,63,0
S_1938,49,47,47,53,45,27,0,268,69,62,0
S_1939,44,60,33,40,20,40,0,237,56,60,0
S_1940,69,80,47,80,60,47,60,443,67,74,1
S_1941,56,47,47,73,55,47,0,325,56,60,0
S_1942,56,67,47,53,20,53,0,296,65,53,0
S_1943,58,73,33,67,30,27,0,288,62,55,0
S_1944,51,53,53,47,50,60,0,314,64,66,0
S_1945,49,60,40,47,45,67,20,328,68,59,1
S_1946,53,40,47,73,15,40,0,268,63,70,0
S_1947,51,60,53,40,50,40,0,294,73,59,0
S_1948,53,87,0,73,20,33,0,266,73,55,0
S_1949,56,47,47,73,35,60,0,318,67,55,0
S_1950,51,60,47,47,45,47,0,297,72,64,0
S_1951,49,73,20,53,30,60,0,285,57,54,0
S_1952,49,60,33,53,30,60,0,285,71,61,0
S_1953,49,47,53,47,20,47,20,283,68,60,0
S_1954,56,53,40,73,25,53,0,300,73,58,0
S_1955,47,67,20,53,40,33,0,260,68,73,1
S_1956,44,53,33,47,35,40,0,252,61,56,0
S_1957,47,60,27,53,35,0,0,222,70,73,1
S_1958,11,33,0,0,25,47,0,116,58,71,0
S_1959,53,53,40,67,50,47,0,310,65,59,0
S_1960,60,40,67,73,50,27,0,317,61,65,0
S_1961,58,73,53,47,55,40,0,326,66,56,0
S_1962,53,47,53,60,50,47,20,330,69,56,0
S_1963,51,60,40,53,30,53,20,307,73,71,1
S_1964,56,53,47,67,35,33,0,291,62,54,0
S_1965,53,53,47,60,25,60,20,318,71,58,0
S_1966,56,53,53,60,40,47,0,309,66,73,0
S_1967,53,60,40,60,30,47,0,290,58,57,0
S_1968,49,40,33,73,30,40,0,265,74,69,0
S_1969,56,60,40,67,40,20,0,283,72,60,0
S_1970,49,53,40,53,35,27,20,277,62,64,0
S_1971,44,60,47,27,55,27,52,312,68,71,0
S_1972,47,53,20,67,25,47,0,259,62,53,0
S_1973,67,80,33,87,35,53,20,375,63,63,0
S_1974,67,67,73,60,40,47,0,354,58,73,0
S_1975,56,47,53,67,60,40,20,343,70,54,0
S_1976,60,53,33,93,25,33,0,297,67,74,0
S_1977,62,60,67,60,35,47,20,351,74,61,0
S_1978,60,67,33,80,50,47,0,337,69,53,0
S_1979,56,60,40,67,20,33,0,276,66,69,1
S_1980,60,40,67,73,40,33,0,313,56,55,0
S_1981,56,60,40,67,35,33,0,291,69,73,1
S_1982,53,73,33,53,40,27,0,279,59,54,0
S_1983,53,67,47,47,45,47,40,346,74,53,0
S_1984,60,53,53,73,40,33,0,312,61,70,0
S_1985,64,73,60,60,20,20,0,297,68,71,0
S_1986,53,67,40,53,25,40,0,278,68,55,0
S_1987,51,40,40,73,40,27,0,271,66,54,0
S_1988,49,40,47,60,40,27,0,263,61,60,0
S_1989,49,67,47,33,30,60,0,286,67,60,0
S_1990,9,13,0,13,35,7,0,77,63,66,0
S_1991,62,73,40,73,50,47,60,405,72,61,1
S_1992,58,47,60,67,30,27,0,289,57,66,0
S_1993,84,87,93,73,65,53,100,555,71,67,1
S_1994,78,67,80,87,45,47,90,494,65,70,1
S_1995,67,60,87,53,65,73,96,501,63,56,0
S_1996,69,60,73,73,75,67,100,517,67,66,1
S_1997,76,73,73,80,50,40,60,452,72,69,1
S_1998,62,67,60,60,60,73,94,476,74,61,1
S_1999,60,67,47,67,50,40,100,431,68,70,1
S_2000,69,67,67,73,50,53,40,419,59,72,0
S_2001,56,47,67,53,75,87,98,483,62,70,0
S_2002,71,60,73,80,45,33,56,418,69,58,0
S_2003,71,60,87,67,55,20,60,420,63,55,0
S_2004,64,60,80,53,50,53,60,420,65,69,0
S_2005,71,60,87,67,55,33,20,393,69,63,0
S_2006,62,87,47,53,35,27,58,369,59,65,0
S_2007,62,80,47,60,55,40,40,384,74,64,0
S_2008,67,60,73,67,60,47,0,374,62,59,0
S_2009,62,93,40,53,30,47,20,345,61,74,0
S_2010,58,67,47,60,75,73,20,400,61,54,0
S_2011,67,73,60,67,15,47,20,349,67,74,0
S_2012,67,80,53,67,30,40,20,357,73,72,0
S_2013,62,67,67,53,50,20,56,375,66,72,0
S_2014,58,53,60,60,50,40,60,381,65,61,1
S_2015,67,53,67,80,45,53,20,385,67,67,0
S_2016,56,53,67,47,50,47,20,340,72,70,0
S_2017,78,80,73,80,55,67,60,493,65,74,1
S_2018,73,73,87,60,30,60,59,442,63,72,0
S_2019,64,80,47,67,50,73,58,439,55,55,0
S_2020,69,80,80,47,45,47,60,428,58,53,0
S_2021,64,73,80,40,70,47,60,434,55,73,0
S_2022,78,80,87,67,35,53,40,440,71,68,0
S_2023,76,80,60,87,45,33,20,401,69,57,0
S_2024,71,93,53,67,55,27,20,386,67,60,0
S_2025,71,87,60,67,35,40,20,380,70,55,0
S_2026,67,73,60,67,35,40,60,402,72,61,1
S_2027,67,60,53,87,35,33,60,395,74,61,1
S_2028,76,67,80,80,55,60,0,418,62,56,0
S_2029,64,73,33,87,80,53,0,390,61,58,0
S_2030,60,60,60,60,35,47,60,382,74,68,1
S_2031,62,60,53,73,50,67,0,365,62,70,0
S_2032,62,73,33,80,40,27,0,315,72,66,0
S_2033,67,67,60,73,30,33,60,390,73,73,1
S_2034,22,47,7,13,30,40,0,159,70,68,0
S_2035,58,80,33,60,35,40,60,366,65,64,1
S_2036,58,67,27,80,20,27,92,371,73,64,0
S_2037,11,7,0,27,20,40,0,105,61,66,0
S_2038,67,67,73,60,35,60,0,362,62,64,0
S_2039,62,73,40,73,40,33,20,341,55,61,0
S_2040,71,67,80,67,45,40,0,370,71,68,0
S_2041,58,53,60,60,45,33,0,309,67,74,0
S_2042,64,47,67,80,40,40,0,338,63,61,0
S_2043,56,53,47,67,50,33,20,326,67,74,0
S_2044,58,60,47,67,30,47,0,309,73,70,1
S_2045,62,53,53,80,45,27,0,320,60,74,0
S_2046,58,53,67,53,45,33,0,309,70,53,0
S_2047,56,73,40,53,50,20,0,292,64,68,0
S_2048,51,73,47,33,45,47,0,296,62,65,0
S_2049,51,67,27,60,25,20,0,250,57,60,0
S_2050,53,73,60,27,30,13,0,256,65,58,0
S_2051,51,67,27,60,25,33,0,263,65,72,0
S_2052,62,60,67,60,50,53,20,372,59,61,0
S_2053,53,40,47,73,50,53,58,374,72,54,0
S_2054,69,87,53,67,40,40,0,356,67,70,0
S_2055,53,53,40,67,30,33,20,296,59,59,0
S_2056,56,53,47,67,35,33,0,291,74,62,0
S_2057,49,47,60,40,30,53,20,299,64,67,0
S_2058,53,60,47,53,45,40,20,318,56,66,0
S_2059,44,33,27,73,40,40,58,315,55,67,0
S_2060,47,53,13,73,30,33,20,269,65,63,0
S_2061,44,40,53,40,40,27,56,300,73,61,0
S_2062,47,67,27,47,45,33,20,286,64,71,0
S_2063,51,47,33,73,35,27,0,266,70,64,0
S_2064,47,33,40,67,30,40,20,277,70,56,0
S_2065,49,60,33,53,45,53,0,293,63,57,0
S_2066,49,47,40,60,25,47,0,268,66,68,0
S_2067,44,53,33,47,35,53,0,265,64,67,0
S_2068,47,60,20,60,40,47,0,274,64,55,0
S_2069,51,40,73,40,25,40,0,269,72,62,0
S_2070,42,33,47,47,15,33,0,217,55,55,0
S_2071,47,40,47,53,40,33,0,260,63,70,0
S_2072,42,67,7,53,30,33,0,232,64,68,0
S_2073,36,40,13,53,10,13,0,165,67,73,0
S_2074,36,33,27,47,50,33,0,226,65,67,0
S_2075,33,40,40,20,25,47,0,205,69,53,0
S_2076,78,80,73,80,55,47,0,413,64,69,0
S_2077,56,73,40,53,65,93,60,440,56,58,0
S_2078,60,87,20,73,50,60,20,370,67,66,0
S_2079,58,67,40,67,50,67,20,369,58,73,0
S_2080,71,87,73,53,35,60,20,399,73,64,0
S_2081,64,73,60,60,25,20,20,322,59,62,0
S_2082,60,45,55,80,33,40,0,313,71,54,0
S_2083,58,45,70,60,40,33,0,306,68,72,0
S_2084,55,60,45,60,40,20,0,280,68,74,0
S_2085,55,60,65,40,23,33,0,276,68,56,0
S_2086,53,40,65,55,43,33,0,289,58,63,0
S_2087,53,70,60,30,33,47,31,324,74,57,0
S_2088,52,50,60,45,40,7,0,254,63,68,0
S_2089,52,70,35,50,47,47,0,301,66,64,1
S_2090,52,70,25,60,47,47,11,312,62,55,0
S_2091,52,55,35,65,37,47,0,291,70,65,1
S_2092,50,40,60,50,27,27,11,265,68,71,0
S_2093,50,55,30,65,40,53,0,293,68,69,0
S_2094,50,50,65,35,33,27,0,260,61,68,0
S_2095,48,30,45,70,33,60,11,297,58,65,0
S_2096,42,50,15,60,43,33,0,243,71,62,0
S_2097,40,50,30,40,47,33,0,240,61,67,0
S_2098,40,45,45,30,33,33,0,226,62,57,0
S_2099,40,55,30,35,27,53,0,240,63,60,0
S_2100,40,35,50,35,43,27,0,230,65,59,0
S_2101,38,25,40,50,40,47,0,240,57,53,0
S_2102,30,20,25,45,33,20,0,173,67,74,0
S_2103,67,45,70,85,60,40,11,378,73,62,0
S_2104,65,65,60,70,43,40,33,376,71,74,1
S_2105,60,45,55,80,27,60,11,338,57,63,0
S_2106,57,45,55,70,43,47,0,317,66,67,0
S_2107,53,70,25,65,37,47,10,307,74,70,1
S_2108,53,45,60,55,27,33,11,284,71,68,0
S_2109,52,45,40,70,40,27,0,274,70,74,0
S_2110,50,55,45,50,33,53,11,297,67,68,1
S_2111,48,35,35,75,47,33,0,273,61,56,0
S_2112,48,50,20,75,23,67,11,294,65,70,1
S_2113,48,55,20,70,30,27,0,250,71,68,1
S_2114,47,40,50,50,43,27,0,257,64,68,0
S_2115,47,35,30,75,60,27,0,274,69,68,0
S_2116,47,25,55,60,43,20,0,250,57,53,0
S_2117,47,30,50,60,53,33,0,273,63,71,0
S_2118,47,60,20,60,27,33,0,247,68,63,0
S_2119,47,60,30,50,53,47,0,287,62,67,0
S_2120,47,40,45,55,53,33,11,284,63,56,0
S_2121,45,45,45,45,33,40,0,253,60,62,0
S_2122,57,55,50,65,30,27,0,284,62,74,0
S_2123,55,65,30,70,20,33,0,273,61,62,0
S_2124,55,75,30,60,33,47,0,300,66,54,0
S_2125,55,70,25,70,30,73,31,354,71,72,0
S_2126,55,55,60,50,53,60,33,366,71,73,1
S_2127,53,55,30,75,47,60,0,320,72,60,1
S_2128,52,45,40,70,40,60,9,316,67,62,0
S_2129,52,45,40,70,33,40,0,280,56,56,0
S_2130,52,40,65,50,53,60,0,320,73,74,0
S_2131,50,65,30,55,27,67,11,305,67,69,1
S_2132,48,70,45,30,43,20,11,267,59,69,0
S_2133,47,55,50,35,53,33,0,273,71,73,0
S_2134,45,35,35,65,20,33,0,233,55,62,0
S_2135,45,35,45,55,50,60,0,290,57,57,0
S_2136,45,50,30,55,43,47,0,270,61,53,0
S_2137,23,30,20,20,30,13,0,136,61,68,0
S_2138,15,15,30,0,20,33,0,113,57,67,0
S_2139,62,55,60,70,47,40,11,345,73,60,1
S_2140,57,70,40,60,70,20,11,328,66,62,0
S_2141,55,60,35,70,37,40,0,297,74,64,1
S_2142,53,45,45,70,23,40,33,309,56,68,0
S_2143,53,75,15,70,53,60,0,326,71,63,0
S_2144,53,70,20,70,37,33,0,283,61,69,0
S_2145,53,35,75,50,67,60,73,413,73,61,0
S_2146,52,45,40,70,37,27,11,282,57,65,0
S_2147,47,65,45,30,33,20,8,248,67,61,0
S_2148,25,25,30,20,27,27,0,154,68,56,0
S_2149,68,80,60,65,37,27,0,337,59,57,0
S_2150,55,40,50,75,57,47,11,335,69,60,0
S_2151,55,60,30,75,30,53,0,303,57,58,0
S_2152,52,85,25,45,47,20,0,274,74,69,0
S_2153,52,45,55,55,30,40,11,288,56,70,0
S_2154,50,50,35,65,13,27,0,240,67,64,0
S_2155,50,60,45,45,23,40,10,273,72,58,1
S_2156,50,65,25,60,33,20,0,253,72,62,0
S_2157,48,45,15,85,27,13,0,233,59,71,0
S_2158,47,60,30,50,33,27,0,247,58,58,0
S_2159,43,55,15,60,40,47,0,260,55,70,0
S_2160,43,75,15,40,23,33,0,229,67,69,0
S_2161,43,40,35,55,17,33,0,223,62,72,0
S_2162,42,35,50,40,43,40,0,250,55,61,0
S_2163,63,45,60,85,30,47,11,341,65,56,0
S_2164,62,55,70,60,37,60,0,344,72,68,1
S_2165,62,45,55,85,50,53,78,428,68,69,0
S_2166,58,80,10,85,47,60,0,340,73,64,0
S_2167,58,85,20,70,37,40,0,310,74,70,0
S_2168,53,80,35,45,33,20,0,266,60,71,0
S_2169,52,45,45,65,37,13,0,257,64,57,0
S_2170,52,35,50,70,23,33,0,263,69,66,0
S_2171,52,45,45,65,23,67,11,308,71,63,0
S_2172,50,60,20,70,17,33,0,250,72,65,1
S_2173,50,40,45,65,43,13,11,267,72,56,0
S_2174,48,40,40,65,37,33,11,274,69,63,0
S_2175,48,75,30,40,43,47,0,283,68,61,0
S_2176,47,5,70,65,43,27,0,257,59,71,0
S_2177,45,50,30,55,70,53,0,303,69,63,1
S_2178,43,60,30,40,40,53,0,266,59,68,0
S_2179,43,75,5,50,47,67,32,319,71,53,0
S_2180,43,35,45,50,30,20,0,223,56,57,0
S_2181,43,55,35,40,27,47,0,247,73,64,0
S_2182,43,65,25,40,37,20,0,230,55,53,0
S_2183,43,25,45,60,23,27,0,223,72,53,0
S_2184,42,50,25,50,30,60,11,268,74,61,1
S_2185,42,40,20,65,37,27,11,242,70,68,0
S_2186,42,30,30,65,47,40,0,254,70,59,0
S_2187,42,50,40,35,27,27,0,221,71,74,0
S_2188,40,40,20,60,43,47,11,261,61,55,0
S_2189,38,45,40,30,40,27,0,220,70,66,0
S_2190,38,35,10,70,33,47,0,233,68,56,0
S_2191,38,55,10,50,43,47,72,315,70,59,0
S_2192,37,50,15,45,27,27,0,201,67,65,1
S_2193,60,40,50,90,33,20,0,293,62,66,0
S_2194,58,45,70,60,47,40,0,320,66,60,0
S_2195,55,45,50,70,40,60,0,320,70,58,0
S_2196,53,45,60,55,30,53,0,296,72,56,0
S_2197,50,35,60,55,43,20,0,263,69,70,0
S_2198,50,45,50,55,40,27,0,267,57,71,0
S_2199,47,45,45,50,27,33,0,247,59,67,0
S_2200,47,50,40,50,17,27,0,231,69,71,0
S_2201,45,65,10,60,23,33,0,236,62,74,0
S_2202,45,40,45,50,30,33,0,243,58,64,0
S_2203,43,30,40,60,27,27,0,227,69,59,0
S_2204,43,30,45,55,40,47,0,260,72,62,0
S_2205,42,35,45,45,30,40,0,237,60,57,0
S_2206,40,30,55,35,37,60,11,268,64,70,0
S_2207,40,25,35,60,33,13,0,206,64,58,0
S_2208,22,10,45,10,30,40,0,157,72,57,0
S_2209,12,20,0,15,20,13,0,80,74,66,0
S_2210,60,80,20,80,20,40,0,300,66,70,0
S_2211,57,55,45,70,23,47,0,297,73,74,1
S_2212,57,45,55,70,37,47,0,311,72,59,0
S_2213,57,45,55,70,23,27,0,277,69,59,0
S_2214,55,45,65,55,27,20,0,267,61,73,0
S_2215,53,45,30,85,23,33,0,269,60,72,0
S_2216,53,55,50,55,53,40,20,326,70,64,1
S_2217,53,75,75,10,40,40,0,293,67,69,0
S_2218,53,50,45,65,27,27,0,267,66,53,0
S_2219,52,65,60,30,27,27,0,261,68,70,0
S_2220,52,45,45,65,30,33,0,270,73,73,0
S_2221,52,70,40,45,33,40,11,291,67,73,1
S_2222,52,65,35,55,27,27,11,272,73,53,0
S_2223,50,40,35,75,40,40,0,280,60,73,0
S_2224,48,45,40,60,20,47,11,271,69,71,0
S_2225,48,50,30,65,20,53,0,266,71,74,1
S_2226,48,50,35,60,33,47,0,273,68,58,1
S_2227,48,65,25,55,30,13,0,236,74,64,1
S_2228,47,50,40,50,37,27,0,251,63,73,0
S_2229,47,45,40,55,43,40,0,270,57,67,0
S_2230,47,55,20,65,27,47,0,261,70,63,1
S_2231,45,65,60,10,37,27,11,255,71,67,0
S_2232,45,50,45,40,23,20,0,223,63,67,0
S_2233,45,45,25,65,50,40,0,270,65,64,0
S_2234,45,40,25,70,27,27,0,234,69,55,0
S_2235,43,50,20,60,40,33,11,257,72,61,1
S_2236,43,45,25,60,50,33,11,267,59,57,0
S_2237,43,30,40,60,20,27,0,220,61,71,0
S_2238,43,50,35,45,23,20,0,216,62,64,0
S_2239,43,35,30,65,33,33,0,239,73,55,0
S_2240,43,55,10,65,43,40,0,256,71,60,0
S_2241,42,50,30,45,27,27,0,221,67,62,1
S_2242,42,45,35,45,40,13,0,220,63,74,0
S_2243,42,45,40,40,23,27,0,217,71,61,0
S_2244,42,45,40,40,33,40,0,240,55,62,0
S_2245,42,30,30,65,37,33,0,237,63,65,0
S_2246,42,60,25,40,40,47,0,254,66,58,0
S_2247,42,40,30,55,30,40,0,237,70,61,0
S_2248,40,25,35,60,37,20,0,217,60,54,0
S_2249,40,55,25,40,27,53,0,240,56,60,0
S_2250,40,35,35,50,33,40,0,233,56,60,0
S_2251,40,25,35,60,30,47,0,237,74,57,0
S_2252,40,40,40,40,37,33,0,230,60,56,0
S_2253,38,30,40,45,10,40,0,203,68,56,0
S_2254,38,35,30,50,37,13,0,203,74,55,0
S_2255,63,80,50,60,33,33,0,319,68,58,1
S_2256,60,65,55,60,53,20,0,313,64,57,0
S_2257,53,45,55,60,47,13,0,273,62,68,0
S_2258,53,55,60,45,23,27,0,263,55,54,0
S_2259,52,60,45,50,17,27,0,251,60,66,0
S_2260,50,50,25,75,27,40,0,267,60,61,0
S_2261,48,65,45,35,37,13,0,243,64,55,0
S_2262,48,50,60,35,30,40,0,263,72,70,0
S_2263,48,70,25,50,37,20,0,250,60,74,0
S_2264,47,70,25,45,40,13,0,240,67,73,0
S_2265,62,70,30,85,33,47,0,327,63,54,0
S_2266,58,55,75,45,30,47,0,310,74,67,1
S_2267,55,65,40,60,37,33,0,290,65,69,1
S_2268,55,65,55,45,37,20,0,277,55,71,0
S_2269,53,65,25,70,40,20,0,273,63,73,0
S_2270,53,55,60,45,40,20,0,273,65,62,0
S_2271,53,40,65,55,40,47,0,300,64,53,0
S_2272,52,50,40,65,47,67,0,321,67,66,1
S_2273,52,55,35,65,47,27,0,281,73,53,0
S_2274,52,60,45,50,47,27,11,292,64,68,0
S_2275,50,45,40,65,50,20,0,270,62,67,0
S_2276,50,60,40,50,30,33,0,263,69,74,1
S_2277,67,80,55,65,53,53,11,384,70,64,1
S_2278,67,75,85,40,47,60,0,374,55,73,0
S_2279,60,30,70,80,47,47,0,334,57,69,0
S_2280,58,60,80,35,47,7,0,287,71,53,0
S_2281,55,70,25,70,47,33,11,311,68,74,0
S_2282,55,70,45,50,33,20,0,273,64,73,0
S_2283,53,45,65,50,47,27,10,297,59,54,0
S_2284,53,65,65,30,33,20,0,266,58,74,0
S_2285,53,60,45,55,40,13,11,277,65,57,0
S_2286,53,65,30,65,27,60,0,300,67,71,0
S_2287,52,45,65,45,47,13,0,267,62,65,0
S_2288,50,60,15,75,37,13,0,250,71,57,0
S_2289,50,45,60,45,27,27,0,254,56,71,0
S_2290,50,30,40,80,47,40,11,298,70,58,0
S_2291,48,65,40,40,43,67,0,303,68,74,0
S_2292,48,40,45,60,20,47,0,260,65,62,0
S_2293,48,65,30,50,40,33,0,266,69,56,0
S_2294,68,70,65,70,30,20,0,323,62,55,0
S_2295,67,60,65,75,43,40,0,350,66,68,1
S_2296,63,40,75,75,43,33,11,340,65,67,0
S_2297,63,70,45,75,37,33,0,323,73,70,1
S_2298,62,45,65,75,40,40,0,327,70,61,0
S_2299,57,75,45,50,43,40,0,310,74,74,1
S_2300,55,45,45,75,53,20,0,293,61,71,0
S_2301,50,90,10,50,63,13,0,276,60,65,0
S_2302,50,55,40,55,40,27,0,267,55,55,0
S_2303,48,55,40,50,33,47,0,273,65,70,1
S_2304,47,40,40,60,30,33,0,250,71,55,0
S_2305,47,40,50,50,30,53,0,270,60,57,0
S_2306,47,45,40,55,50,47,0,284,64,53,0
S_2307,60,73,47,60,45,40,36,361,73,67,0
S_2308,56,60,40,67,45,47,56,371,71,60,1
S_2309,58,73,40,60,40,53,20,344,67,65,1
S_2310,62,53,87,47,60,47,0,356,67,53,0
S_2311,64,47,80,67,35,53,0,346,62,57,0
S_2312,67,67,73,60,50,53,20,390,74,71,0
S_2313,67,60,60,80,55,33,0,355,61,58,0
S_2314,62,67,53,67,45,47,20,361,70,55,0
S_2315,53,73,20,67,35,53,20,321,65,72,1
S_2316,58,60,73,40,60,47,20,358,64,59,0
S_2317,62,73,33,80,40,40,0,328,62,60,0
S_2318,58,47,67,60,55,60,20,367,74,56,0
S_2319,56,67,33,67,50,40,20,333,69,54,0
S_2320,62,73,73,40,55,40,0,343,71,60,0
S_2321,51,40,53,60,45,67,90,406,73,72,0
S_2322,56,87,27,53,45,40,20,328,69,62,1
S_2323,62,67,53,67,60,60,0,369,74,65,0
S_2324,58,73,40,60,50,47,20,348,68,58,0
S_2325,62,67,53,67,50,13,0,312,74,72,0
S_2326,53,73,60,27,45,87,20,365,68,65,0
S_2327,58,53,53,67,35,20,0,286,73,67,0
S_2328,53,53,47,60,35,73,20,341,62,61,0
S_2329,53,67,53,40,55,47,56,371,69,66,0
S_2330,64,67,60,67,15,27,20,320,58,70,0
S_2331,64,73,47,73,35,20,0,312,64,65,0
S_2332,58,67,40,67,50,40,20,342,68,72,0
S_2333,60,47,73,60,25,40,0,305,71,53,0
S_2334,60,47,47,87,35,27,0,303,62,69,0
S_2335,62,60,60,67,55,13,0,317,61,64,0
S_2336,56,60,33,73,25,33,20,300,74,61,1
S_2337,56,53,60,53,35,53,20,330,58,68,0
S_2338,60,73,40,67,40,33,0,313,59,58,0
S_2339,58,73,40,60,45,33,0,309,72,65,1
S_2340,53,60,60,40,40,53,0,306,74,74,0
S_2341,62,53,73,60,45,27,0,320,67,66,0
S_2342,51,60,33,60,50,53,0,307,65,60,1
S_2343,51,60,27,67,25,33,0,263,66,65,1
S_2344,51,67,60,27,35,47,20,307,67,65,0
S_2345,49,47,60,40,50,13,20,279,72,65,0
S_2346,51,67,20,67,40,67,20,332,74,67,0
S_2347,51,67,40,47,55,33,20,313,61,60,0
S_2348,71,67,80,67,50,47,20,402,62,67,0
S_2349,58,93,27,53,40,40,0,311,55,61,0
